C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_50_581.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_50_581.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_50_581.jpg, 0, 0, 0, 8.126994E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_50_683.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_50_683.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_50_683.jpg, 0, 0, 0, 8.120286E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_50_794.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_50_794.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_50_794.jpg, 0, 0, 0, 8.120261E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_50_905.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_50_905.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_50_905.jpg, 0, 0, 0, 8.104813E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_008.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_008.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_008.jpg, 0, 0, 0, 8.115543E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_109.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_109.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_109.jpg, 0, 0, 0, 8.09304E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_220.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_220.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_220.jpg, 0, 0, 0, 8.101481E-05
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_341.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_341.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_341.jpg, 0, 0.3900636, 0, 0.2965859
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_442.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_442.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_442.jpg, 0, 0.6709321, 0, 0.965026
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_557.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_557.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_557.jpg, 0, 1, 0, 2.227038
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_665.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_665.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_665.jpg, 0, 1, 0, 3.636785
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_777.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_777.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_777.jpg, 0, 1, 0, 4.807977
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_878.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_878.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_878.jpg, 0, 1, 0, 5.965849
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_51_978.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_51_978.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_51_978.jpg, 0, 1, 0, 7.112538
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_087.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_087.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_087.jpg, 0, 1, 0, 8.47389
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_187.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_187.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_187.jpg, 0, 1, 0, 9.596196
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_295.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_295.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_295.jpg, 0, 1, 0, 10.70749
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_410.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_410.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_410.jpg, 0, 1, 0, 12.15727
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_511.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_511.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_511.jpg, 0, 1, 0, 13.14113
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_614.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_614.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_614.jpg, 0, 1, 0, 14.27086
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_723.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_723.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_723.jpg, 0, 1, 0, 15.49329
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_829.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_829.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_829.jpg, 0, 1, 0, 16.48749
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_52_939.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_52_939.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_52_939.jpg, -0.1037166, 1, 0, 17.56924
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_040.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_040.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_040.jpg, 0, 1, 0, 18.58978
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_141.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_141.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_141.jpg, 0, 1, 0, 19.62006
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_252.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_252.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_252.jpg, 0, 1, 0, 20.83364
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_365.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_365.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_365.jpg, 0, 1, 0, 22.0323
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_470.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_470.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_470.jpg, 0, 1, 0, 23.02032
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_572.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_572.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_572.jpg, 0, 1, 0, 23.99663
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_675.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_675.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_675.jpg, 0, 1, 0, 24.9638
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_776.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_776.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_776.jpg, -0.1598184, 1, 0, 25.91272
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_878.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_878.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_878.jpg, 0, 1, 0, 26.85777
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_53_980.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_53_980.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_53_980.jpg, 0, 1, 0, 27.79581
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_085.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_085.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_085.jpg, 0, 1, 0, 28.90912
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_188.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_188.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_188.jpg, 0, 1, 0, 29.82666
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_291.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_291.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_291.jpg, 0, 1, 0, 30.19046
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_394.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_394.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_394.jpg, -0.22461, 1, 0, 30.17846
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_502.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_502.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_502.jpg, 0, 1, 0, 30.18937
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_604.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_604.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_604.jpg, 0, 1, 0, 30.19019
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_704.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_704.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_704.jpg, 0, 1, 0, 30.19043
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_805.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_805.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_805.jpg, 0, 1, 0, 30.1902
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_54_915.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_54_915.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_54_915.jpg, -0.1506831, 1, 0, 30.18391
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_025.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_025.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_025.jpg, 0, 1, 0, 30.19013
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_134.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_134.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_134.jpg, 0, 1, 0, 30.1903
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_239.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_239.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_239.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_344.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_344.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_344.jpg, 0, 1, 0, 30.19027
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_450.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_450.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_450.jpg, 0, 1, 0, 30.19033
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_558.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_558.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_558.jpg, -0.1604145, 1, 0, 30.18362
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_672.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_672.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_672.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_773.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_773.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_773.jpg, 0, 1, 0, 30.19027
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_884.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_884.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_884.jpg, 0, 1, 0, 30.19047
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_55_989.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_55_989.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_55_989.jpg, 0, 1, 0, 30.19034
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_099.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_099.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_099.jpg, -0.1103196, 1, 0, 30.18693
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_204.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_204.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_204.jpg, -0.1722354, 1, 0, 30.18878
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_316.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_316.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_316.jpg, 0, 1, 0, 30.18955
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_420.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_420.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_420.jpg, 0, 1, 0, 30.1902
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_522.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_522.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_522.jpg, 0, 1, 0, 30.19028
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_633.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_633.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_633.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_734.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_734.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_734.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_839.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_839.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_839.jpg, 0, 1, 0, 30.19029
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_56_943.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_56_943.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_56_943.jpg, 0, 1, 0, 30.1903
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_044.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_044.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_044.jpg, 0, 1, 0, 30.1903
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_146.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_146.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_146.jpg, 0, 1, 0, 30.19028
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_249.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_249.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_249.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_355.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_355.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_355.jpg, 0, 1, 0, 30.19031
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_464.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_464.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_464.jpg, 0, 1, 0, 30.1903
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_570.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_570.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_570.jpg, 0, 1, 0, 30.19029
C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\center_2020_05_14_16_05_57_678.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\left_2020_05_14_16_05_57_678.jpg, C:\Users\midoe\Downloads\simulator-windows-64\data\IMG\right_2020_05_14_16_05_57_678.jpg, 0, 1, 0, 30.19027
